PayrollPaymentID,PayrollRegisterID,PaymentDate,PaymentMethod,ReferenceNumber,ClearedDate,RecordedByEmployeeID
366,366,2024-03-01,Direct Deposit,PRPAY-2024-000366,2024-03-04,5
367,367,2024-03-01,Direct Deposit,PRPAY-2024-000367,2024-03-04,5
368,368,2024-03-01,Direct Deposit,PRPAY-2024-000368,2024-03-04,5
369,369,2024-03-01,ACH,PRPAY-2024-000369,2024-03-04,5
370,370,2024-03-01,Direct Deposit,PRPAY-2024-000370,2024-03-04,5
371,371,2024-03-01,Direct Deposit,PRPAY-2024-000371,2024-03-04,5
372,372,2024-03-01,Direct Deposit,PRPAY-2024-000372,2024-03-04,5
373,373,2024-03-01,Direct Deposit,PRPAY-2024-000373,2024-03-04,5
374,374,2024-03-01,ACH,PRPAY-2024-000374,2024-03-04,5
375,375,2024-03-01,Direct Deposit,PRPAY-2024-000375,2024-03-04,5
376,376,2024-03-01,ACH,PRPAY-2024-000376,2024-03-04,5
377,377,2024-03-01,ACH,PRPAY-2024-000377,2024-03-04,5
378,378,2024-03-01,Direct Deposit,PRPAY-2024-000378,2024-03-04,5
379,379,2024-03-01,ACH,PRPAY-2024-000379,2024-03-04,5
380,380,2024-03-01,ACH,PRPAY-2024-000380,2024-03-04,5
381,381,2024-03-01,ACH,PRPAY-2024-000381,2024-03-04,5
382,382,2024-03-01,ACH,PRPAY-2024-000382,2024-03-04,5
383,383,2024-03-01,Direct Deposit,PRPAY-2024-000383,2024-03-04,5
384,384,2024-03-01,ACH,PRPAY-2024-000384,2024-03-04,5
385,385,2024-03-01,ACH,PRPAY-2024-000385,2024-03-04,5
386,386,2024-03-01,Direct Deposit,PRPAY-2024-000386,2024-03-04,5
387,387,2024-03-01,ACH,PRPAY-2024-000387,2024-03-04,5
388,388,2024-03-01,ACH,PRPAY-2024-000388,2024-03-04,5
389,389,2024-03-01,ACH,PRPAY-2024-000389,2024-03-04,5
390,390,2024-03-01,Direct Deposit,PRPAY-2024-000390,2024-03-04,5
391,391,2024-03-01,ACH,PRPAY-2024-000391,2024-03-04,5
392,392,2024-03-01,ACH,PRPAY-2024-000392,2024-03-04,5
393,393,2024-03-01,Direct Deposit,PRPAY-2024-000393,2024-03-04,5
394,394,2024-03-01,ACH,PRPAY-2024-000394,2024-03-04,5
395,395,2024-03-01,Direct Deposit,PRPAY-2024-000395,2024-03-04,5
396,396,2024-03-01,ACH,PRPAY-2024-000396,2024-03-04,5
397,397,2024-03-01,Direct Deposit,PRPAY-2024-000397,2024-03-04,5
398,398,2024-03-01,Direct Deposit,PRPAY-2024-000398,2024-03-04,5
399,399,2024-03-01,ACH,PRPAY-2024-000399,2024-03-04,5
400,400,2024-03-01,ACH,PRPAY-2024-000400,2024-03-04,5
401,401,2024-03-01,ACH,PRPAY-2024-000401,2024-03-04,5
402,402,2024-03-01,ACH,PRPAY-2024-000402,2024-03-04,5
403,403,2024-03-01,Direct Deposit,PRPAY-2024-000403,2024-03-04,5
404,404,2024-03-01,ACH,PRPAY-2024-000404,2024-03-04,5
405,405,2024-03-01,ACH,PRPAY-2024-000405,2024-03-04,5
406,406,2024-03-01,ACH,PRPAY-2024-000406,2024-03-04,5
407,407,2024-03-01,ACH,PRPAY-2024-000407,2024-03-04,5
408,408,2024-03-01,ACH,PRPAY-2024-000408,2024-03-04,5
409,409,2024-03-01,Direct Deposit,PRPAY-2024-000409,2024-03-04,5
410,410,2024-03-01,ACH,PRPAY-2024-000410,2024-03-04,5
411,411,2024-03-01,Direct Deposit,PRPAY-2024-000411,2024-03-04,5
412,412,2024-03-01,Direct Deposit,PRPAY-2024-000412,2024-03-04,5
413,413,2024-03-01,ACH,PRPAY-2024-000413,2024-03-04,5
414,414,2024-03-01,ACH,PRPAY-2024-000414,2024-03-04,5
415,415,2024-03-01,ACH,PRPAY-2024-000415,2024-03-04,5
416,416,2024-03-01,Direct Deposit,PRPAY-2024-000416,2024-03-04,5
417,417,2024-03-01,Direct Deposit,PRPAY-2024-000417,2024-03-04,5
418,418,2024-03-01,Direct Deposit,PRPAY-2024-000418,2024-03-04,5
419,419,2024-03-01,ACH,PRPAY-2024-000419,2024-03-04,5
420,420,2024-03-15,Direct Deposit,PRPAY-2024-000420,2024-03-18,5
421,421,2024-03-15,Direct Deposit,PRPAY-2024-000421,2024-03-18,5
422,422,2024-03-15,Direct Deposit,PRPAY-2024-000422,2024-03-18,5
423,423,2024-03-15,ACH,PRPAY-2024-000423,2024-03-18,5
424,424,2024-03-15,Direct Deposit,PRPAY-2024-000424,2024-03-18,5
425,425,2024-03-15,ACH,PRPAY-2024-000425,2024-03-18,5
426,426,2024-03-15,Direct Deposit,PRPAY-2024-000426,2024-03-18,5
427,427,2024-03-15,Direct Deposit,PRPAY-2024-000427,2024-03-18,5
428,428,2024-03-15,Direct Deposit,PRPAY-2024-000428,2024-03-18,5
429,429,2024-03-15,ACH,PRPAY-2024-000429,2024-03-18,5
430,430,2024-03-15,Direct Deposit,PRPAY-2024-000430,2024-03-18,5
431,431,2024-03-15,Direct Deposit,PRPAY-2024-000431,2024-03-18,5
432,432,2024-03-15,Direct Deposit,PRPAY-2024-000432,2024-03-18,5
433,433,2024-03-15,ACH,PRPAY-2024-000433,2024-03-18,5
434,434,2024-03-15,ACH,PRPAY-2024-000434,2024-03-18,5
435,435,2024-03-15,Direct Deposit,PRPAY-2024-000435,2024-03-18,5
436,436,2024-03-15,ACH,PRPAY-2024-000436,2024-03-18,5
437,437,2024-03-15,ACH,PRPAY-2024-000437,2024-03-18,5
438,438,2024-03-15,ACH,PRPAY-2024-000438,2024-03-18,5
439,439,2024-03-15,ACH,PRPAY-2024-000439,2024-03-18,5
440,440,2024-03-15,Direct Deposit,PRPAY-2024-000440,2024-03-18,5
441,441,2024-03-15,ACH,PRPAY-2024-000441,2024-03-18,5
442,442,2024-03-15,ACH,PRPAY-2024-000442,2024-03-18,5
443,443,2024-03-15,Direct Deposit,PRPAY-2024-000443,2024-03-18,5
444,444,2024-03-15,Direct Deposit,PRPAY-2024-000444,2024-03-18,5
445,445,2024-03-15,Direct Deposit,PRPAY-2024-000445,2024-03-18,5
446,446,2024-03-15,Direct Deposit,PRPAY-2024-000446,2024-03-18,5
447,447,2024-03-15,ACH,PRPAY-2024-000447,2024-03-18,5
448,448,2024-03-15,Direct Deposit,PRPAY-2024-000448,2024-03-18,5
449,449,2024-03-15,Direct Deposit,PRPAY-2024-000449,2024-03-18,5
450,450,2024-03-15,ACH,PRPAY-2024-000450,2024-03-18,5
451,451,2024-03-15,Direct Deposit,PRPAY-2024-000451,2024-03-18,5
452,452,2024-03-15,ACH,PRPAY-2024-000452,2024-03-18,5
453,453,2024-03-15,ACH,PRPAY-2024-000453,2024-03-18,5
454,454,2024-03-15,Direct Deposit,PRPAY-2024-000454,2024-03-18,5
455,455,2024-03-15,ACH,PRPAY-2024-000455,2024-03-18,5
456,456,2024-03-15,ACH,PRPAY-2024-000456,2024-03-18,5
457,457,2024-03-15,ACH,PRPAY-2024-000457,2024-03-18,5
458,458,2024-03-15,Direct Deposit,PRPAY-2024-000458,2024-03-18,5
459,459,2024-03-15,ACH,PRPAY-2024-000459,2024-03-18,5
460,460,2024-03-15,Direct Deposit,PRPAY-2024-000460,2024-03-18,5
461,461,2024-03-15,Direct Deposit,PRPAY-2024-000461,2024-03-18,5
462,462,2024-03-15,Direct Deposit,PRPAY-2024-000462,2024-03-18,5
463,463,2024-03-15,ACH,PRPAY-2024-000463,2024-03-18,5
464,464,2024-03-15,Direct Deposit,PRPAY-2024-000464,2024-03-18,5
465,465,2024-03-15,Direct Deposit,PRPAY-2024-000465,2024-03-18,5
466,466,2024-03-15,Direct Deposit,PRPAY-2024-000466,2024-03-18,5
467,467,2024-03-15,ACH,PRPAY-2024-000467,2024-03-18,5
468,468,2024-03-15,Direct Deposit,PRPAY-2024-000468,2024-03-18,5
469,469,2024-03-15,ACH,PRPAY-2024-000469,2024-03-18,5
470,470,2024-03-15,ACH,PRPAY-2024-000470,2024-03-18,5
471,471,2024-03-15,ACH,PRPAY-2024-000471,2024-03-18,5
472,472,2024-03-15,ACH,PRPAY-2024-000472,2024-03-18,5
473,473,2024-03-15,ACH,PRPAY-2024-000473,2024-03-18,5
474,474,2024-03-15,ACH,PRPAY-2024-000474,2024-03-18,5
475,475,2024-03-15,ACH,PRPAY-2024-000475,2024-03-18,5
476,476,2024-03-15,Direct Deposit,PRPAY-2024-000476,2024-03-18,5
477,477,2024-03-15,ACH,PRPAY-2024-000477,2024-03-18,5
478,478,2024-03-15,ACH,PRPAY-2024-000478,2024-03-18,5
479,479,2024-03-15,Direct Deposit,PRPAY-2024-000479,2024-03-18,5
480,480,2024-03-15,ACH,PRPAY-2024-000480,2024-03-18,5
481,481,2024-03-15,Direct Deposit,PRPAY-2024-000481,2024-03-18,5
482,482,2024-03-15,Direct Deposit,PRPAY-2024-000482,2024-03-18,5
483,483,2024-03-15,Direct Deposit,PRPAY-2024-000483,2024-03-18,5
484,484,2024-03-15,Direct Deposit,PRPAY-2024-000484,2024-03-18,5
485,485,2024-03-15,ACH,PRPAY-2024-000485,2024-03-18,5
486,486,2024-03-15,Direct Deposit,PRPAY-2024-000486,2024-03-18,5
487,487,2024-03-15,ACH,PRPAY-2024-000487,2024-03-18,5
488,488,2024-03-15,ACH,PRPAY-2024-000488,2024-03-18,5
489,489,2024-03-15,Direct Deposit,PRPAY-2024-000489,2024-03-18,5
490,490,2024-03-15,Direct Deposit,PRPAY-2024-000490,2024-03-18,5
491,491,2024-03-15,Direct Deposit,PRPAY-2024-000491,2024-03-18,5
492,492,2024-03-15,Direct Deposit,PRPAY-2024-000492,2024-03-18,5
493,493,2024-03-15,ACH,PRPAY-2024-000493,2024-03-18,5
494,494,2024-03-15,Direct Deposit,PRPAY-2024-000494,2024-03-18,5
495,495,2024-03-15,Direct Deposit,PRPAY-2024-000495,2024-03-18,5
496,496,2024-03-15,Direct Deposit,PRPAY-2024-000496,2024-03-18,5
497,497,2024-03-15,ACH,PRPAY-2024-000497,2024-03-18,5
498,498,2024-03-15,Direct Deposit,PRPAY-2024-000498,2024-03-18,5
499,499,2024-03-15,Direct Deposit,PRPAY-2024-000499,2024-03-18,5
500,500,2024-03-15,Direct Deposit,PRPAY-2024-000500,2024-03-18,5
501,501,2024-03-15,Direct Deposit,PRPAY-2024-000501,2024-03-18,5
502,502,2024-03-15,ACH,PRPAY-2024-000502,2024-03-18,5
503,503,2024-03-15,ACH,PRPAY-2024-000503,2024-03-18,5
504,504,2024-03-15,Direct Deposit,PRPAY-2024-000504,2024-03-18,5
505,505,2024-03-15,Direct Deposit,PRPAY-2024-000505,2024-03-18,5
506,506,2024-03-15,Direct Deposit,PRPAY-2024-000506,2024-03-18,5
507,507,2024-03-15,Direct Deposit,PRPAY-2024-000507,2024-03-18,5
508,508,2024-03-15,ACH,PRPAY-2024-000508,2024-03-18,5
509,509,2024-03-15,ACH,PRPAY-2024-000509,2024-03-18,5
510,510,2024-03-15,Direct Deposit,PRPAY-2024-000510,2024-03-18,5
511,511,2024-03-15,Direct Deposit,PRPAY-2024-000511,2024-03-18,5
512,512,2024-03-15,Direct Deposit,PRPAY-2024-000512,2024-03-18,5
513,513,2024-03-15,ACH,PRPAY-2024-000513,2024-03-18,5
514,514,2024-03-15,Direct Deposit,PRPAY-2024-000514,2024-03-18,5
515,515,2024-03-15,Direct Deposit,PRPAY-2024-000515,2024-03-18,5
516,516,2024-03-15,Direct Deposit,PRPAY-2024-000516,2024-03-18,5
517,517,2024-03-15,Direct Deposit,PRPAY-2024-000517,2024-03-18,5
518,518,2024-03-15,ACH,PRPAY-2024-000518,2024-03-18,5
519,519,2024-03-15,Direct Deposit,PRPAY-2024-000519,2024-03-18,5
520,520,2024-03-15,Direct Deposit,PRPAY-2024-000520,2024-03-18,5
521,521,2024-03-15,Direct Deposit,PRPAY-2024-000521,2024-03-18,5
522,522,2024-03-15,Direct Deposit,PRPAY-2024-000522,2024-03-18,5
523,523,2024-03-15,Direct Deposit,PRPAY-2024-000523,2024-03-18,5
524,524,2024-03-15,Direct Deposit,PRPAY-2024-000524,2024-03-18,5
525,525,2024-03-29,ACH,PRPAY-2024-000525,2024-04-01,5
526,526,2024-03-29,ACH,PRPAY-2024-000526,2024-04-01,5
527,527,2024-03-29,Direct Deposit,PRPAY-2024-000527,2024-04-01,5
528,528,2024-03-29,Direct Deposit,PRPAY-2024-000528,2024-04-01,5
529,529,2024-03-29,Direct Deposit,PRPAY-2024-000529,2024-04-01,5
530,530,2024-03-29,ACH,PRPAY-2024-000530,2024-04-01,5
531,531,2024-03-29,ACH,PRPAY-2024-000531,2024-04-01,5
532,532,2024-03-29,ACH,PRPAY-2024-000532,2024-04-01,5
533,533,2024-03-29,Direct Deposit,PRPAY-2024-000533,2024-04-01,5
534,534,2024-03-29,Direct Deposit,PRPAY-2024-000534,2024-04-01,5
535,535,2024-03-29,Direct Deposit,PRPAY-2024-000535,2024-04-01,5
536,536,2024-03-29,Direct Deposit,PRPAY-2024-000536,2024-04-01,5
537,537,2024-03-29,Direct Deposit,PRPAY-2024-000537,2024-04-01,5
538,538,2024-03-29,ACH,PRPAY-2024-000538,2024-04-01,5
539,539,2024-03-29,ACH,PRPAY-2024-000539,2024-04-01,5
540,540,2024-03-29,Direct Deposit,PRPAY-2024-000540,2024-04-01,5
541,541,2024-03-29,ACH,PRPAY-2024-000541,2024-04-01,5
542,542,2024-03-29,Direct Deposit,PRPAY-2024-000542,2024-04-01,5
543,543,2024-03-29,Direct Deposit,PRPAY-2024-000543,2024-04-01,5
544,544,2024-03-29,Direct Deposit,PRPAY-2024-000544,2024-04-01,5
545,545,2024-03-29,ACH,PRPAY-2024-000545,2024-04-01,5
546,546,2024-03-29,ACH,PRPAY-2024-000546,2024-04-01,5
547,547,2024-03-29,ACH,PRPAY-2024-000547,2024-04-01,5
548,548,2024-03-29,ACH,PRPAY-2024-000548,2024-04-01,5
549,549,2024-03-29,Direct Deposit,PRPAY-2024-000549,2024-04-01,5
550,550,2024-03-29,ACH,PRPAY-2024-000550,2024-04-01,5
551,551,2024-03-29,ACH,PRPAY-2024-000551,2024-04-01,5
552,552,2024-03-29,ACH,PRPAY-2024-000552,2024-04-01,5
553,553,2024-03-29,ACH,PRPAY-2024-000553,2024-04-01,5
554,554,2024-03-29,Direct Deposit,PRPAY-2024-000554,2024-04-01,5
555,555,2024-03-29,Direct Deposit,PRPAY-2024-000555,2024-04-01,5
556,556,2024-03-29,ACH,PRPAY-2024-000556,2024-04-01,5
557,557,2024-03-29,ACH,PRPAY-2024-000557,2024-04-01,5
558,558,2024-03-29,ACH,PRPAY-2024-000558,2024-04-01,5
559,559,2024-03-29,Direct Deposit,PRPAY-2024-000559,2024-04-01,5
560,560,2024-03-29,ACH,PRPAY-2024-000560,2024-04-01,5
561,561,2024-03-29,Direct Deposit,PRPAY-2024-000561,2024-04-01,5
562,562,2024-03-29,ACH,PRPAY-2024-000562,2024-04-01,5
563,563,2024-03-29,Direct Deposit,PRPAY-2024-000563,2024-04-01,5
564,564,2024-03-29,Direct Deposit,PRPAY-2024-000564,2024-04-01,5
565,565,2024-03-29,ACH,PRPAY-2024-000565,2024-04-01,5
566,566,2024-03-29,Direct Deposit,PRPAY-2024-000566,2024-04-01,5
567,567,2024-03-29,ACH,PRPAY-2024-000567,2024-04-01,5
568,568,2024-03-29,Direct Deposit,PRPAY-2024-000568,2024-04-01,5
569,569,2024-03-29,ACH,PRPAY-2024-000569,2024-04-01,5
570,570,2024-03-29,Direct Deposit,PRPAY-2024-000570,2024-04-01,5
571,571,2024-03-29,Direct Deposit,PRPAY-2024-000571,2024-04-01,5
572,572,2024-03-29,Direct Deposit,PRPAY-2024-000572,2024-04-01,5
573,573,2024-03-29,ACH,PRPAY-2024-000573,2024-04-01,5
574,574,2024-03-29,ACH,PRPAY-2024-000574,2024-04-01,5
575,575,2024-03-29,Direct Deposit,PRPAY-2024-000575,2024-04-01,5
576,576,2024-03-29,ACH,PRPAY-2024-000576,2024-04-01,5
577,577,2024-03-29,ACH,PRPAY-2024-000577,2024-04-01,5
578,578,2024-03-29,ACH,PRPAY-2024-000578,2024-04-01,5
579,579,2024-03-29,ACH,PRPAY-2024-000579,2024-04-01,5
580,580,2024-03-29,ACH,PRPAY-2024-000580,2024-04-01,5
581,581,2024-03-29,Direct Deposit,PRPAY-2024-000581,2024-04-01,5
582,582,2024-03-29,ACH,PRPAY-2024-000582,2024-04-01,5
583,583,2024-03-29,Direct Deposit,PRPAY-2024-000583,2024-04-01,5
584,584,2024-03-29,ACH,PRPAY-2024-000584,2024-04-01,5
585,585,2024-03-29,ACH,PRPAY-2024-000585,2024-04-01,5
586,586,2024-03-29,ACH,PRPAY-2024-000586,2024-04-01,5
587,587,2024-03-29,ACH,PRPAY-2024-000587,2024-04-01,5
588,588,2024-03-29,ACH,PRPAY-2024-000588,2024-04-01,5
589,589,2024-03-29,Direct Deposit,PRPAY-2024-000589,2024-04-01,5
590,590,2024-03-29,ACH,PRPAY-2024-000590,2024-04-01,5
591,591,2024-03-29,ACH,PRPAY-2024-000591,2024-04-01,5
592,592,2024-03-29,Direct Deposit,PRPAY-2024-000592,2024-04-01,5
593,593,2024-03-29,ACH,PRPAY-2024-000593,2024-04-01,5
594,594,2024-03-29,Direct Deposit,PRPAY-2024-000594,2024-04-01,5
595,595,2024-03-29,ACH,PRPAY-2024-000595,2024-04-01,5
596,596,2024-03-29,Direct Deposit,PRPAY-2024-000596,2024-04-01,5
597,597,2024-03-29,ACH,PRPAY-2024-000597,2024-04-01,5
598,598,2024-03-29,Direct Deposit,PRPAY-2024-000598,2024-04-01,5
599,599,2024-03-29,Direct Deposit,PRPAY-2024-000599,2024-04-01,5
600,600,2024-03-29,ACH,PRPAY-2024-000600,2024-04-01,5
601,601,2024-03-29,Direct Deposit,PRPAY-2024-000601,2024-04-01,5
602,602,2024-03-29,ACH,PRPAY-2024-000602,2024-04-01,5
603,603,2024-03-29,Direct Deposit,PRPAY-2024-000603,2024-04-01,5
604,604,2024-03-29,ACH,PRPAY-2024-000604,2024-04-01,5
605,605,2024-03-29,Direct Deposit,PRPAY-2024-000605,2024-04-01,5
606,606,2024-03-29,ACH,PRPAY-2024-000606,2024-04-01,5
607,607,2024-03-29,ACH,PRPAY-2024-000607,2024-04-01,5
608,608,2024-03-29,Direct Deposit,PRPAY-2024-000608,2024-04-01,5
609,609,2024-03-29,Direct Deposit,PRPAY-2024-000609,2024-04-01,5
610,610,2024-03-29,Direct Deposit,PRPAY-2024-000610,2024-04-01,5
611,611,2024-03-29,Direct Deposit,PRPAY-2024-000611,2024-04-01,5
612,612,2024-03-29,ACH,PRPAY-2024-000612,2024-04-01,5
613,613,2024-03-29,Direct Deposit,PRPAY-2024-000613,2024-04-01,5
614,614,2024-03-29,Direct Deposit,PRPAY-2024-000614,2024-04-01,5
615,615,2024-03-29,ACH,PRPAY-2024-000615,2024-04-01,5
616,616,2024-03-29,Direct Deposit,PRPAY-2024-000616,2024-04-01,5
617,617,2024-03-29,ACH,PRPAY-2024-000617,2024-04-01,5
618,618,2024-03-29,ACH,PRPAY-2024-000618,2024-04-01,5
619,619,2024-03-29,ACH,PRPAY-2024-000619,2024-04-01,5
620,620,2024-03-29,Direct Deposit,PRPAY-2024-000620,2024-04-01,5
621,621,2024-03-29,ACH,PRPAY-2024-000621,2024-04-01,5
622,622,2024-03-29,Direct Deposit,PRPAY-2024-000622,2024-04-01,5
623,623,2024-03-29,Direct Deposit,PRPAY-2024-000623,2024-04-01,5
624,624,2024-03-29,Direct Deposit,PRPAY-2024-000624,2024-04-01,5
625,625,2024-03-29,Direct Deposit,PRPAY-2024-000625,2024-04-01,5
626,626,2024-03-29,ACH,PRPAY-2024-000626,2024-04-01,5
627,627,2024-03-29,Direct Deposit,PRPAY-2024-000627,2024-04-01,5
628,628,2024-03-29,Direct Deposit,PRPAY-2024-000628,2024-04-01,5
629,629,2024-03-29,Direct Deposit,PRPAY-2024-000629,2024-04-01,5
630,630,2024-04-12,Direct Deposit,PRPAY-2024-000630,2024-04-15,5
631,631,2024-04-12,Direct Deposit,PRPAY-2024-000631,2024-04-15,5
632,632,2024-04-12,Direct Deposit,PRPAY-2024-000632,2024-04-15,5
633,633,2024-04-12,Direct Deposit,PRPAY-2024-000633,2024-04-15,5
634,634,2024-04-12,ACH,PRPAY-2024-000634,2024-04-15,5
635,635,2024-04-12,ACH,PRPAY-2024-000635,2024-04-15,5
636,636,2024-04-12,Direct Deposit,PRPAY-2024-000636,2024-04-15,5
637,637,2024-04-12,Direct Deposit,PRPAY-2024-000637,2024-04-15,5
638,638,2024-04-12,Direct Deposit,PRPAY-2024-000638,2024-04-15,5
639,639,2024-04-12,Direct Deposit,PRPAY-2024-000639,2024-04-15,5
640,640,2024-04-12,ACH,PRPAY-2024-000640,2024-04-15,5
641,641,2024-04-12,Direct Deposit,PRPAY-2024-000641,2024-04-15,5
642,642,2024-04-12,ACH,PRPAY-2024-000642,2024-04-15,5
643,643,2024-04-12,ACH,PRPAY-2024-000643,2024-04-15,5
644,644,2024-04-12,ACH,PRPAY-2024-000644,2024-04-15,5
645,645,2024-04-12,Direct Deposit,PRPAY-2024-000645,2024-04-15,5
646,646,2024-04-12,Direct Deposit,PRPAY-2024-000646,2024-04-15,5
647,647,2024-04-12,ACH,PRPAY-2024-000647,2024-04-15,5
648,648,2024-04-12,ACH,PRPAY-2024-000648,2024-04-15,5
649,649,2024-04-12,ACH,PRPAY-2024-000649,2024-04-15,5
650,650,2024-04-12,ACH,PRPAY-2024-000650,2024-04-15,5
651,651,2024-04-12,ACH,PRPAY-2024-000651,2024-04-15,5
652,652,2024-04-12,Direct Deposit,PRPAY-2024-000652,2024-04-15,5
653,653,2024-04-12,Direct Deposit,PRPAY-2024-000653,2024-04-15,5
654,654,2024-04-12,ACH,PRPAY-2024-000654,2024-04-15,5
655,655,2024-04-12,Direct Deposit,PRPAY-2024-000655,2024-04-15,5
656,656,2024-04-12,Direct Deposit,PRPAY-2024-000656,2024-04-15,5
657,657,2024-04-12,ACH,PRPAY-2024-000657,2024-04-15,5
658,658,2024-04-12,Direct Deposit,PRPAY-2024-000658,2024-04-15,5
659,659,2024-04-12,Direct Deposit,PRPAY-2024-000659,2024-04-15,5
660,660,2024-04-12,ACH,PRPAY-2024-000660,2024-04-15,5
661,661,2024-04-12,Direct Deposit,PRPAY-2024-000661,2024-04-15,5
662,662,2024-04-12,Direct Deposit,PRPAY-2024-000662,2024-04-15,5
663,663,2024-04-12,Direct Deposit,PRPAY-2024-000663,2024-04-15,5
664,664,2024-04-12,Direct Deposit,PRPAY-2024-000664,2024-04-15,5
665,665,2024-04-12,Direct Deposit,PRPAY-2024-000665,2024-04-15,5
666,666,2024-04-12,ACH,PRPAY-2024-000666,2024-04-15,5
667,667,2024-04-12,ACH,PRPAY-2024-000667,2024-04-15,5
668,668,2024-04-12,ACH,PRPAY-2024-000668,2024-04-15,5
669,669,2024-04-12,Direct Deposit,PRPAY-2024-000669,2024-04-15,5
670,670,2024-04-12,Direct Deposit,PRPAY-2024-000670,2024-04-15,5
671,671,2024-04-12,ACH,PRPAY-2024-000671,2024-04-15,5
672,672,2024-04-12,ACH,PRPAY-2024-000672,2024-04-15,5
673,673,2024-04-12,ACH,PRPAY-2024-000673,2024-04-15,5
674,674,2024-04-12,ACH,PRPAY-2024-000674,2024-04-15,5
675,675,2024-04-12,ACH,PRPAY-2024-000675,2024-04-15,5
676,676,2024-04-12,ACH,PRPAY-2024-000676,2024-04-15,5
677,677,2024-04-12,Direct Deposit,PRPAY-2024-000677,2024-04-15,5
678,678,2024-04-12,Direct Deposit,PRPAY-2024-000678,2024-04-15,5
679,679,2024-04-12,ACH,PRPAY-2024-000679,2024-04-15,5
680,680,2024-04-12,ACH,PRPAY-2024-000680,2024-04-15,5
681,681,2024-04-12,ACH,PRPAY-2024-000681,2024-04-15,5
682,682,2024-04-12,Direct Deposit,PRPAY-2024-000682,2024-04-15,5
683,683,2024-04-12,Direct Deposit,PRPAY-2024-000683,2024-04-15,5
684,684,2024-04-12,ACH,PRPAY-2024-000684,2024-04-15,5
685,685,2024-04-12,ACH,PRPAY-2024-000685,2024-04-15,5
686,686,2024-04-12,ACH,PRPAY-2024-000686,2024-04-15,5
687,687,2024-04-12,Direct Deposit,PRPAY-2024-000687,2024-04-15,5
688,688,2024-04-12,ACH,PRPAY-2024-000688,2024-04-15,5
689,689,2024-04-12,Direct Deposit,PRPAY-2024-000689,2024-04-15,5
690,690,2024-04-12,Direct Deposit,PRPAY-2024-000690,2024-04-15,5
691,691,2024-04-12,ACH,PRPAY-2024-000691,2024-04-15,5
692,692,2024-04-12,ACH,PRPAY-2024-000692,2024-04-15,5
693,693,2024-04-12,ACH,PRPAY-2024-000693,2024-04-15,5
694,694,2024-04-12,ACH,PRPAY-2024-000694,2024-04-15,5
695,695,2024-04-12,Direct Deposit,PRPAY-2024-000695,2024-04-15,5
696,696,2024-04-12,ACH,PRPAY-2024-000696,2024-04-15,5
697,697,2024-04-12,Direct Deposit,PRPAY-2024-000697,2024-04-15,5
698,698,2024-04-12,Direct Deposit,PRPAY-2024-000698,2024-04-15,5
699,699,2024-04-12,Direct Deposit,PRPAY-2024-000699,2024-04-15,5
700,700,2024-04-12,Direct Deposit,PRPAY-2024-000700,2024-04-15,5
701,701,2024-04-12,ACH,PRPAY-2024-000701,2024-04-15,5
702,702,2024-04-12,ACH,PRPAY-2024-000702,2024-04-15,5
703,703,2024-04-12,Direct Deposit,PRPAY-2024-000703,2024-04-15,5
704,704,2024-04-12,Direct Deposit,PRPAY-2024-000704,2024-04-15,5
705,705,2024-04-12,Direct Deposit,PRPAY-2024-000705,2024-04-15,5
706,706,2024-04-12,Direct Deposit,PRPAY-2024-000706,2024-04-15,5
707,707,2024-04-12,Direct Deposit,PRPAY-2024-000707,2024-04-15,5
708,708,2024-04-12,Direct Deposit,PRPAY-2024-000708,2024-04-15,5
709,709,2024-04-12,Direct Deposit,PRPAY-2024-000709,2024-04-15,5
710,710,2024-04-12,Direct Deposit,PRPAY-2024-000710,2024-04-15,5
711,711,2024-04-12,Direct Deposit,PRPAY-2024-000711,2024-04-15,5
712,712,2024-04-12,ACH,PRPAY-2024-000712,2024-04-15,5
713,713,2024-04-12,Direct Deposit,PRPAY-2024-000713,2024-04-15,5
714,714,2024-04-12,Direct Deposit,PRPAY-2024-000714,2024-04-15,5
715,715,2024-04-12,Direct Deposit,PRPAY-2024-000715,2024-04-15,5
716,716,2024-04-12,Direct Deposit,PRPAY-2024-000716,2024-04-15,5
717,717,2024-04-12,ACH,PRPAY-2024-000717,2024-04-15,5
718,718,2024-04-12,Direct Deposit,PRPAY-2024-000718,2024-04-15,5
719,719,2024-04-12,ACH,PRPAY-2024-000719,2024-04-15,5
720,720,2024-04-12,ACH,PRPAY-2024-000720,2024-04-15,5
721,721,2024-04-12,ACH,PRPAY-2024-000721,2024-04-15,5
722,722,2024-04-12,ACH,PRPAY-2024-000722,2024-04-15,5
723,723,2024-04-12,Direct Deposit,PRPAY-2024-000723,2024-04-15,5
724,724,2024-04-12,ACH,PRPAY-2024-000724,2024-04-15,5
725,725,2024-04-12,ACH,PRPAY-2024-000725,2024-04-15,5
726,726,2024-04-12,ACH,PRPAY-2024-000726,2024-04-15,5
727,727,2024-04-12,ACH,PRPAY-2024-000727,2024-04-15,5
728,728,2024-04-12,ACH,PRPAY-2024-000728,2024-04-15,5
729,729,2024-04-12,Direct Deposit,PRPAY-2024-000729,2024-04-15,5
730,730,2024-04-12,ACH,PRPAY-2024-000730,2024-04-15,5
731,731,2024-04-12,Direct Deposit,PRPAY-2024-000731,2024-04-15,5
