GLEntryID,PostingDate,AccountID,Debit,Credit,VoucherType,VoucherNumber,SourceDocumentType,SourceDocumentID,SourceLineID,CostCenterID,Description,CreatedByEmployeeID,CreatedDate,FiscalYear,FiscalPeriod
184652,2026-06-11,2,328.11,0.0,CashReceipt,CR-2026-006083,CashReceipt,6083,,,Record cash receipt,115,2026-06-11 12:00:00,2026,6
184654,2026-06-06,2,0.67,0.0,CashReceipt,CR-2026-006084,CashReceipt,6084,,,Record cash receipt,115,2026-06-06 12:00:00,2026,6
184656,2026-06-18,2,13616.56,0.0,CashReceipt,CR-2026-006085,CashReceipt,6085,,,Record cash receipt,98,2026-06-18 12:00:00,2026,6
184658,2026-06-10,2,3200.84,0.0,CashReceipt,CR-2026-006086,CashReceipt,6086,,,Record cash receipt,98,2026-06-10 12:00:00,2026,6
184660,2026-06-17,2,4935.64,0.0,CashReceipt,CR-2026-006087,CashReceipt,6087,,,Record cash receipt,115,2026-06-17 12:00:00,2026,6
184662,2026-06-10,2,43395.79,0.0,CashReceipt,CR-2026-006088,CashReceipt,6088,,,Record cash receipt,98,2026-06-10 12:00:00,2026,6
184664,2026-06-05,2,0.06,0.0,CashReceipt,CR-2026-006089,CashReceipt,6089,,,Record cash receipt,98,2026-06-05 12:00:00,2026,6
184666,2026-06-11,2,2442.57,0.0,CashReceipt,CR-2026-006090,CashReceipt,6090,,,Record cash receipt,11,2026-06-11 12:00:00,2026,6
184668,2026-06-13,2,16577.84,0.0,CashReceipt,CR-2026-006091,CashReceipt,6091,,,Record cash receipt,11,2026-06-13 12:00:00,2026,6
184670,2026-06-12,2,55808.94,0.0,CashReceipt,CR-2026-006092,CashReceipt,6092,,,Record cash receipt,11,2026-06-12 12:00:00,2026,6
184672,2026-06-12,2,13853.74,0.0,CashReceipt,CR-2026-006093,CashReceipt,6093,,,Record cash receipt,115,2026-06-12 12:00:00,2026,6
184674,2026-06-10,2,2296.97,0.0,CashReceipt,CR-2026-006094,CashReceipt,6094,,,Record cash receipt,98,2026-06-10 12:00:00,2026,6
184676,2026-06-19,2,21494.2,0.0,CashReceipt,CR-2026-006095,CashReceipt,6095,,,Record cash receipt,11,2026-06-19 12:00:00,2026,6
184678,2026-06-10,2,24360.39,0.0,CashReceipt,CR-2026-006096,CashReceipt,6096,,,Record cash receipt,11,2026-06-10 12:00:00,2026,6
184680,2026-06-12,2,1557.25,0.0,CashReceipt,CR-2026-006097,CashReceipt,6097,,,Record cash receipt,98,2026-06-12 12:00:00,2026,6
184682,2026-06-12,2,23614.94,0.0,CashReceipt,CR-2026-006098,CashReceipt,6098,,,Record cash receipt,11,2026-06-12 12:00:00,2026,6
184684,2026-06-10,2,15726.56,0.0,CashReceipt,CR-2026-006099,CashReceipt,6099,,,Record cash receipt,11,2026-06-10 12:00:00,2026,6
184686,2026-06-11,2,12167.1,0.0,CashReceipt,CR-2026-006100,CashReceipt,6100,,,Record cash receipt,115,2026-06-11 12:00:00,2026,6
184688,2026-06-17,2,14616.66,0.0,CashReceipt,CR-2026-006101,CashReceipt,6101,,,Record cash receipt,98,2026-06-17 12:00:00,2026,6
184690,2026-06-13,2,12460.82,0.0,CashReceipt,CR-2026-006102,CashReceipt,6102,,,Record cash receipt,11,2026-06-13 12:00:00,2026,6
184692,2026-06-10,2,10714.76,0.0,CashReceipt,CR-2026-006103,CashReceipt,6103,,,Record cash receipt,11,2026-06-10 12:00:00,2026,6
184694,2026-06-14,2,20520.26,0.0,CashReceipt,CR-2026-006104,CashReceipt,6104,,,Record cash receipt,11,2026-06-14 12:00:00,2026,6
184696,2026-06-10,2,15784.92,0.0,CashReceipt,CR-2026-006105,CashReceipt,6105,,,Record cash receipt,115,2026-06-10 12:00:00,2026,6
184698,2026-06-10,2,15504.45,0.0,CashReceipt,CR-2026-006106,CashReceipt,6106,,,Record cash receipt,115,2026-06-10 12:00:00,2026,6
184700,2026-06-14,2,17760.49,0.0,CashReceipt,CR-2026-006107,CashReceipt,6107,,,Record cash receipt,11,2026-06-14 12:00:00,2026,6
184702,2026-06-20,2,39161.11,0.0,CashReceipt,CR-2026-006108,CashReceipt,6108,,,Record cash receipt,115,2026-06-20 12:00:00,2026,6
184704,2026-06-11,2,9678.02,0.0,CashReceipt,CR-2026-006109,CashReceipt,6109,,,Record cash receipt,98,2026-06-11 12:00:00,2026,6
184706,2026-06-12,2,20391.53,0.0,CashReceipt,CR-2026-006110,CashReceipt,6110,,,Record cash receipt,11,2026-06-12 12:00:00,2026,6
184708,2026-06-13,2,26988.78,0.0,CashReceipt,CR-2026-006111,CashReceipt,6111,,,Record cash receipt,11,2026-06-13 12:00:00,2026,6
184710,2026-06-14,2,14537.2,0.0,CashReceipt,CR-2026-006112,CashReceipt,6112,,,Record cash receipt,115,2026-06-14 12:00:00,2026,6
184712,2026-06-13,2,9284.47,0.0,CashReceipt,CR-2026-006113,CashReceipt,6113,,,Record cash receipt,115,2026-06-13 12:00:00,2026,6
184714,2026-06-10,2,3234.65,0.0,CashReceipt,CR-2026-006114,CashReceipt,6114,,,Record cash receipt,11,2026-06-10 12:00:00,2026,6
184716,2026-06-07,2,4215.85,0.0,CashReceipt,CR-2026-006115,CashReceipt,6115,,,Record cash receipt,98,2026-06-07 12:00:00,2026,6
184718,2026-06-07,2,9.87,0.0,CashReceipt,CR-2026-006116,CashReceipt,6116,,,Record cash receipt,98,2026-06-07 12:00:00,2026,6
184720,2026-06-11,2,22322.35,0.0,CashReceipt,CR-2026-006117,CashReceipt,6117,,,Record cash receipt,115,2026-06-11 12:00:00,2026,6
184722,2026-06-19,2,29606.14,0.0,CashReceipt,CR-2026-006118,CashReceipt,6118,,,Record cash receipt,98,2026-06-19 12:00:00,2026,6
184724,2026-06-10,2,33417.5,0.0,CashReceipt,CR-2026-006119,CashReceipt,6119,,,Record cash receipt,115,2026-06-10 12:00:00,2026,6
184726,2026-06-19,2,5248.12,0.0,CashReceipt,CR-2026-006120,CashReceipt,6120,,,Record cash receipt,11,2026-06-19 12:00:00,2026,6
184728,2026-06-14,2,37781.44,0.0,CashReceipt,CR-2026-006121,CashReceipt,6121,,,Record cash receipt,11,2026-06-14 12:00:00,2026,6
184730,2026-06-14,2,12762.33,0.0,CashReceipt,CR-2026-006122,CashReceipt,6122,,,Record cash receipt,11,2026-06-14 12:00:00,2026,6
184732,2026-06-17,2,16132.65,0.0,CashReceipt,CR-2026-006123,CashReceipt,6123,,,Record cash receipt,98,2026-06-17 12:00:00,2026,6
184734,2026-06-13,2,27640.36,0.0,CashReceipt,CR-2026-006124,CashReceipt,6124,,,Record cash receipt,11,2026-06-13 12:00:00,2026,6
184736,2026-06-19,2,5288.48,0.0,CashReceipt,CR-2026-006125,CashReceipt,6125,,,Record cash receipt,98,2026-06-19 12:00:00,2026,6
184738,2026-06-03,2,0.54,0.0,CashReceipt,CR-2026-006126,CashReceipt,6126,,,Record cash receipt,115,2026-06-03 12:00:00,2026,6
184740,2026-06-14,2,41933.87,0.0,CashReceipt,CR-2026-006127,CashReceipt,6127,,,Record cash receipt,98,2026-06-14 12:00:00,2026,6
184742,2026-06-16,2,37375.58,0.0,CashReceipt,CR-2026-006128,CashReceipt,6128,,,Record cash receipt,115,2026-06-16 12:00:00,2026,6
184744,2026-06-20,2,1062.03,0.0,CashReceipt,CR-2026-006129,CashReceipt,6129,,,Record cash receipt,98,2026-06-20 12:00:00,2026,6
184746,2026-06-12,2,18969.36,0.0,CashReceipt,CR-2026-006130,CashReceipt,6130,,,Record cash receipt,98,2026-06-12 12:00:00,2026,6
245145,2026-05-25,2,0.0,513.63,CustomerRefund,RF-2026-000172,CustomerRefund,172,,,Issue customer refund,94,2026-05-25 12:00:00,2026,5
245149,2026-05-28,2,0.0,520.1,CustomerRefund,RF-2026-000174,CustomerRefund,174,,,Issue customer refund,94,2026-05-28 12:00:00,2026,5
245151,2026-06-04,2,0.0,69.19,CustomerRefund,RF-2026-000175,CustomerRefund,175,,,Issue customer refund,94,2026-06-04 12:00:00,2026,6
245153,2026-06-01,2,0.0,697.69,CustomerRefund,RF-2026-000176,CustomerRefund,176,,,Issue customer refund,94,2026-06-01 12:00:00,2026,6
245155,2026-06-10,2,0.0,390.02,CustomerRefund,RF-2026-000177,CustomerRefund,177,,,Issue customer refund,94,2026-06-10 12:00:00,2026,6
245157,2026-06-27,2,0.0,482.98,CustomerRefund,RF-2026-000178,CustomerRefund,178,,,Issue customer refund,96,2026-06-27 12:00:00,2026,6
245159,2026-06-22,2,0.0,441.46,CustomerRefund,RF-2026-000179,CustomerRefund,179,,,Issue customer refund,5,2026-06-22 12:00:00,2026,6
302695,2026-06-12,2,0.0,8505.64,SalesCommissionPayment,SCPAY-2026-000155,SalesCommissionPayment,155,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
302697,2026-06-12,2,0.0,9353.58,SalesCommissionPayment,SCPAY-2026-000156,SalesCommissionPayment,156,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
302699,2026-06-12,2,0.0,8320.39,SalesCommissionPayment,SCPAY-2026-000157,SalesCommissionPayment,157,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
302701,2026-06-12,2,0.0,10150.18,SalesCommissionPayment,SCPAY-2026-000158,SalesCommissionPayment,158,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
302703,2026-06-12,2,0.0,6933.61,SalesCommissionPayment,SCPAY-2026-000159,SalesCommissionPayment,159,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
302705,2026-06-12,2,0.0,6346.06,SalesCommissionPayment,SCPAY-2026-000160,SalesCommissionPayment,160,,2.0,Pay sales commissions,5,2026-06-12 12:00:00,2026,6
303145,2026-05-29,2,0.0,30306.19,PayrollLiabilityRemittance,PLR-2026-000062,PayrollLiabilityRemittance,184,,,Pay payroll liability,5,2026-05-29 12:00:00,2026,5
303147,2026-06-01,2,0.0,17137.93,PayrollLiabilityRemittance,PLR-2026-000063,PayrollLiabilityRemittance,185,,,Pay payroll liability,5,2026-06-01 12:00:00,2026,6
303149,2026-06-03,2,0.0,21619.78,PayrollLiabilityRemittance,PLR-2026-000064,PayrollLiabilityRemittance,186,,,Pay payroll liability,5,2026-06-03 12:00:00,2026,6
303151,2026-06-12,2,0.0,31194.91,PayrollLiabilityRemittance,PLR-2026-000063,PayrollLiabilityRemittance,187,,,Pay payroll liability,5,2026-06-12 12:00:00,2026,6
303153,2026-06-15,2,0.0,17646.58,PayrollLiabilityRemittance,PLR-2026-000064,PayrollLiabilityRemittance,188,,,Pay payroll liability,5,2026-06-15 12:00:00,2026,6
303155,2026-06-17,2,0.0,22133.46,PayrollLiabilityRemittance,PLR-2026-000065,PayrollLiabilityRemittance,189,,,Pay payroll liability,5,2026-06-17 12:00:00,2026,6
303157,2026-06-26,2,0.0,37784.75,PayrollLiabilityRemittance,PLR-2026-000064,PayrollLiabilityRemittance,190,,,Pay payroll liability,5,2026-06-26 12:00:00,2026,6
303159,2026-06-29,2,0.0,21339.55,PayrollLiabilityRemittance,PLR-2026-000065,PayrollLiabilityRemittance,191,,,Pay payroll liability,5,2026-06-29 12:00:00,2026,6
783521,2026-05-25,2,0.0,241.6,DisbursementPayment,DP-2026-023994,DisbursementPayment,23994,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
783523,2026-05-25,2,0.0,1689.22,DisbursementPayment,DP-2026-023995,DisbursementPayment,23995,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
783525,2026-05-25,2,0.0,2020.3,DisbursementPayment,DP-2026-023996,DisbursementPayment,23996,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
783527,2026-05-25,2,0.0,1951.63,DisbursementPayment,DP-2026-023997,DisbursementPayment,23997,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
783529,2026-05-25,2,0.0,239.57,DisbursementPayment,DP-2026-023998,DisbursementPayment,23998,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786667,2026-05-25,2,0.0,509.31,DisbursementPayment,DP-2026-025567,DisbursementPayment,25567,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786669,2026-05-25,2,0.0,1245.44,DisbursementPayment,DP-2026-025568,DisbursementPayment,25568,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786671,2026-05-25,2,0.0,202.6,DisbursementPayment,DP-2026-025569,DisbursementPayment,25569,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786673,2026-05-25,2,0.0,1152.8,DisbursementPayment,DP-2026-025570,DisbursementPayment,25570,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786675,2026-05-25,2,0.0,610.71,DisbursementPayment,DP-2026-025571,DisbursementPayment,25571,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786677,2026-05-25,2,0.0,149.17,DisbursementPayment,DP-2026-025572,DisbursementPayment,25572,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786679,2026-05-25,2,0.0,776.5,DisbursementPayment,DP-2026-025573,DisbursementPayment,25573,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786681,2026-05-25,2,0.0,1065.59,DisbursementPayment,DP-2026-025574,DisbursementPayment,25574,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
786683,2026-05-27,2,0.0,195.13,DisbursementPayment,DP-2026-025575,DisbursementPayment,25575,,4.0,Record vendor payment,2,2026-05-27 12:00:00,2026,5
786685,2026-05-28,2,0.0,181.23,DisbursementPayment,DP-2026-025576,DisbursementPayment,25576,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
786687,2026-05-28,2,0.0,2570.37,DisbursementPayment,DP-2026-025577,DisbursementPayment,25577,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
786689,2026-05-29,2,0.0,563.07,DisbursementPayment,DP-2026-025578,DisbursementPayment,25578,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
786691,2026-05-29,2,0.0,165.36,DisbursementPayment,DP-2026-025579,DisbursementPayment,25579,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
786693,2026-05-29,2,0.0,735.32,DisbursementPayment,DP-2026-025580,DisbursementPayment,25580,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
786695,2026-05-30,2,0.0,650.37,DisbursementPayment,DP-2026-025581,DisbursementPayment,25581,,4.0,Record vendor payment,2,2026-05-30 12:00:00,2026,5
786697,2026-05-30,2,0.0,331.08,DisbursementPayment,DP-2026-025582,DisbursementPayment,25582,,4.0,Record vendor payment,2,2026-05-30 12:00:00,2026,5
786699,2026-05-30,2,0.0,1394.64,DisbursementPayment,DP-2026-025583,DisbursementPayment,25583,,4.0,Record vendor payment,2,2026-05-30 12:00:00,2026,5
786701,2026-05-30,2,0.0,497.29,DisbursementPayment,DP-2026-025584,DisbursementPayment,25584,,4.0,Record vendor payment,2,2026-05-30 12:00:00,2026,5
786703,2026-05-31,2,0.0,91.44,DisbursementPayment,DP-2026-025585,DisbursementPayment,25585,,4.0,Record vendor payment,2,2026-05-31 12:00:00,2026,5
786705,2026-05-31,2,0.0,244.18,DisbursementPayment,DP-2026-025586,DisbursementPayment,25586,,4.0,Record vendor payment,2,2026-05-31 12:00:00,2026,5
786707,2026-06-01,2,0.0,542.07,DisbursementPayment,DP-2026-025587,DisbursementPayment,25587,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786709,2026-06-01,2,0.0,152.21,DisbursementPayment,DP-2026-025588,DisbursementPayment,25588,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786711,2026-06-01,2,0.0,349.92,DisbursementPayment,DP-2026-025589,DisbursementPayment,25589,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786713,2026-06-01,2,0.0,578.14,DisbursementPayment,DP-2026-025590,DisbursementPayment,25590,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786715,2026-06-01,2,0.0,277.4,DisbursementPayment,DP-2026-025591,DisbursementPayment,25591,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786717,2026-06-01,2,0.0,1005.62,DisbursementPayment,DP-2026-025592,DisbursementPayment,25592,,4.0,Record vendor payment,2,2026-06-01 12:00:00,2026,6
786719,2026-06-02,2,0.0,1432.16,DisbursementPayment,DP-2026-025593,DisbursementPayment,25593,,4.0,Record vendor payment,2,2026-06-02 12:00:00,2026,6
786721,2026-06-02,2,0.0,48.74,DisbursementPayment,DP-2026-025594,DisbursementPayment,25594,,4.0,Record vendor payment,2,2026-06-02 12:00:00,2026,6
786723,2026-06-03,2,0.0,329.74,DisbursementPayment,DP-2026-025595,DisbursementPayment,25595,,4.0,Record vendor payment,2,2026-06-03 12:00:00,2026,6
786725,2026-06-04,2,0.0,25.02,DisbursementPayment,DP-2026-025596,DisbursementPayment,25596,,4.0,Record vendor payment,2,2026-06-04 12:00:00,2026,6
786727,2026-06-04,2,0.0,746.95,DisbursementPayment,DP-2026-025597,DisbursementPayment,25597,,4.0,Record vendor payment,2,2026-06-04 12:00:00,2026,6
786729,2026-06-05,2,0.0,241.37,DisbursementPayment,DP-2026-025598,DisbursementPayment,25598,,4.0,Record vendor payment,2,2026-06-05 12:00:00,2026,6
786731,2026-06-05,2,0.0,26.56,DisbursementPayment,DP-2026-025599,DisbursementPayment,25599,,4.0,Record vendor payment,2,2026-06-05 12:00:00,2026,6
786733,2026-06-06,2,0.0,535.81,DisbursementPayment,DP-2026-025600,DisbursementPayment,25600,,4.0,Record vendor payment,2,2026-06-06 12:00:00,2026,6
786735,2026-06-06,2,0.0,720.07,DisbursementPayment,DP-2026-025601,DisbursementPayment,25601,,4.0,Record vendor payment,2,2026-06-06 12:00:00,2026,6
786737,2026-06-06,2,0.0,467.44,DisbursementPayment,DP-2026-025602,DisbursementPayment,25602,,4.0,Record vendor payment,2,2026-06-06 12:00:00,2026,6
786739,2026-06-06,2,0.0,253.41,DisbursementPayment,DP-2026-025603,DisbursementPayment,25603,,4.0,Record vendor payment,2,2026-06-06 12:00:00,2026,6
786741,2026-06-07,2,0.0,6150.24,DisbursementPayment,DP-2026-025604,DisbursementPayment,25604,,5.0,Record vendor payment,2,2026-06-07 12:00:00,2026,6
786743,2026-06-07,2,0.0,1112.15,DisbursementPayment,DP-2026-025605,DisbursementPayment,25605,,4.0,Record vendor payment,2,2026-06-07 12:00:00,2026,6
786745,2026-06-07,2,0.0,77.73,DisbursementPayment,DP-2026-025606,DisbursementPayment,25606,,4.0,Record vendor payment,2,2026-06-07 12:00:00,2026,6
786747,2026-06-08,2,0.0,403.23,DisbursementPayment,DP-2026-025607,DisbursementPayment,25607,,4.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786749,2026-06-08,2,0.0,93.9,DisbursementPayment,DP-2026-025608,DisbursementPayment,25608,,4.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786751,2026-06-08,2,0.0,488.61,DisbursementPayment,DP-2026-025609,DisbursementPayment,25609,,4.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786753,2026-06-08,2,0.0,34572.78,DisbursementPayment,DP-2026-025610,DisbursementPayment,25610,,4.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786755,2026-06-08,2,0.0,209.07,DisbursementPayment,DP-2026-025611,DisbursementPayment,25611,,4.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786757,2026-06-08,2,0.0,666.93,DisbursementPayment,DP-2026-025612,DisbursementPayment,25612,,5.0,Record vendor payment,2,2026-06-08 12:00:00,2026,6
786759,2026-06-09,2,0.0,256.07,DisbursementPayment,DP-2026-025613,DisbursementPayment,25613,,4.0,Record vendor payment,2,2026-06-09 12:00:00,2026,6
786761,2026-06-09,2,0.0,200.53,DisbursementPayment,DP-2026-025614,DisbursementPayment,25614,,4.0,Record vendor payment,2,2026-06-09 12:00:00,2026,6
786763,2026-06-09,2,0.0,1305.65,DisbursementPayment,DP-2026-025615,DisbursementPayment,25615,,4.0,Record vendor payment,2,2026-06-09 12:00:00,2026,6
786765,2026-06-09,2,0.0,230.46,DisbursementPayment,DP-2026-025616,DisbursementPayment,25616,,4.0,Record vendor payment,2,2026-06-09 12:00:00,2026,6
786767,2026-06-09,2,0.0,2647.59,DisbursementPayment,DP-2026-025617,DisbursementPayment,25617,,4.0,Record vendor payment,2,2026-06-09 12:00:00,2026,6
786769,2026-06-12,2,0.0,102.85,DisbursementPayment,DP-2026-025618,DisbursementPayment,25618,,4.0,Record vendor payment,2,2026-06-12 12:00:00,2026,6
786771,2026-06-14,2,0.0,1265.26,DisbursementPayment,DP-2026-025619,DisbursementPayment,25619,,4.0,Record vendor payment,2,2026-06-14 12:00:00,2026,6
786773,2026-06-19,2,0.0,1124.46,DisbursementPayment,DP-2026-025620,DisbursementPayment,25620,,4.0,Record vendor payment,2,2026-06-19 12:00:00,2026,6
786775,2026-06-22,2,0.0,5650.92,DisbursementPayment,DP-2026-025621,DisbursementPayment,25621,,5.0,Record vendor payment,2,2026-06-22 12:00:00,2026,6
786777,2026-06-24,2,0.0,1046.47,DisbursementPayment,DP-2026-025622,DisbursementPayment,25622,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
786779,2026-06-24,2,0.0,715.34,DisbursementPayment,DP-2026-025623,DisbursementPayment,25623,,4.0,Record vendor payment,2,2026-06-24 12:00:00,2026,6
788873,2026-05-25,2,0.0,1910.9,DisbursementPayment,DP-2026-026670,DisbursementPayment,26670,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
788899,2026-05-26,2,0.0,734.37,DisbursementPayment,DP-2026-026683,DisbursementPayment,26683,,4.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
788901,2026-05-26,2,0.0,577.23,DisbursementPayment,DP-2026-026684,DisbursementPayment,26684,,4.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
788919,2026-05-25,2,0.0,214.18,DisbursementPayment,DP-2026-026693,DisbursementPayment,26693,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
788927,2026-05-26,2,0.0,1015.74,DisbursementPayment,DP-2026-026697,DisbursementPayment,26697,,4.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
788935,2026-05-26,2,0.0,640.48,DisbursementPayment,DP-2026-026701,DisbursementPayment,26701,,4.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
788943,2026-05-27,2,0.0,510.06,DisbursementPayment,DP-2026-026705,DisbursementPayment,26705,,4.0,Record vendor payment,2,2026-05-27 12:00:00,2026,5
788969,2026-05-26,2,0.0,137.86,DisbursementPayment,DP-2026-026718,DisbursementPayment,26718,,4.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
788979,2026-05-25,2,0.0,719.67,DisbursementPayment,DP-2026-026723,DisbursementPayment,26723,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
789007,2026-05-29,2,0.0,64.1,DisbursementPayment,DP-2026-026737,DisbursementPayment,26737,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
789017,2026-05-28,2,0.0,894.18,DisbursementPayment,DP-2026-026742,DisbursementPayment,26742,,5.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
789019,2026-05-29,2,0.0,363.91,DisbursementPayment,DP-2026-026743,DisbursementPayment,26743,,5.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
789021,2026-05-28,2,0.0,354.33,DisbursementPayment,DP-2026-026744,DisbursementPayment,26744,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
789023,2026-05-28,2,0.0,718.04,DisbursementPayment,DP-2026-026745,DisbursementPayment,26745,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
789031,2026-05-29,2,0.0,215.28,DisbursementPayment,DP-2026-026749,DisbursementPayment,26749,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
789035,2026-05-26,2,0.0,3496.11,DisbursementPayment,DP-2026-026751,DisbursementPayment,26751,,5.0,Record vendor payment,2,2026-05-26 12:00:00,2026,5
789037,2026-05-29,2,0.0,217.04,DisbursementPayment,DP-2026-026752,DisbursementPayment,26752,,4.0,Record vendor payment,2,2026-05-29 12:00:00,2026,5
789041,2026-05-28,2,0.0,853.48,DisbursementPayment,DP-2026-026754,DisbursementPayment,26754,,5.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
789043,2026-05-27,2,0.0,2923.92,DisbursementPayment,DP-2026-026755,DisbursementPayment,26755,,4.0,Record vendor payment,2,2026-05-27 12:00:00,2026,5
789047,2026-05-25,2,0.0,225.65,DisbursementPayment,DP-2026-026757,DisbursementPayment,26757,,4.0,Record vendor payment,2,2026-05-25 12:00:00,2026,5
789055,2026-05-28,2,0.0,40.95,DisbursementPayment,DP-2026-026761,DisbursementPayment,26761,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
789057,2026-05-28,2,0.0,2759.35,DisbursementPayment,DP-2026-026762,DisbursementPayment,26762,,4.0,Record vendor payment,2,2026-05-28 12:00:00,2026,5
